images,masks
data/human_segmentation_kaggle/images/ds6_pexels-photo-340780.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-340780.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-852868_x0RBUxpwcy.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-852868_x0RBUxpwcy.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-718973.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-718973.png
data/human_segmentation_kaggle/images/ds6_beauty-woman-flowered-hat-cap-53956.png,data/human_segmentation_kaggle/masks/ds6_beauty-woman-flowered-hat-cap-53956.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-840565.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-840565.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-354963.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-354963.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-676646.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-676646.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-87491_XahHSp6WpS.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-87491_XahHSp6WpS.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-819442.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-819442.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-348528.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-348528.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-458745.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-458745.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-237637.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-237637.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-761208.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-761208.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-169047.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-169047.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-249760.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-249760.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-803999.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-803999.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-718978.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-718978.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-325174.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-325174.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-53754.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-53754.png
data/human_segmentation_kaggle/images/ds6_james-stewart-man-person-actor-53487.png,data/human_segmentation_kaggle/masks/ds6_james-stewart-man-person-actor-53487.png
data/human_segmentation_kaggle/images/ds8_pregnant-woman-stand-by-pregnancy-157676.png,data/human_segmentation_kaggle/masks/ds8_pregnant-woman-stand-by-pregnancy-157676.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-848681.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-848681.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-789386.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-789386.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-264214.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-264214.png
data/human_segmentation_kaggle/images/ds8_fashion-model-girl-in-white-dress-hairstyle-hair-89785.png,data/human_segmentation_kaggle/masks/ds8_fashion-model-girl-in-white-dress-hairstyle-hair-89785.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-415460.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-415460.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-616999.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-616999.png
data/human_segmentation_kaggle/images/ds1_pexels-photo-372042.png,data/human_segmentation_kaggle/masks/ds1_pexels-photo-372042.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-718261.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-718261.png
data/human_segmentation_kaggle/images/ds8_running-runner-long-distance-fitness-40751.png,data/human_segmentation_kaggle/masks/ds8_running-runner-long-distance-fitness-40751.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-583124.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-583124.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-817233.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-817233.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-354960.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-354960.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-325092.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-325092.png
data/human_segmentation_kaggle/images/ds7_pexels-photo-844520.png,data/human_segmentation_kaggle/masks/ds7_pexels-photo-844520.png
data/human_segmentation_kaggle/images/ds8_girl-flowers-wreath-green-eyes-104843.png,data/human_segmentation_kaggle/masks/ds8_girl-flowers-wreath-green-eyes-104843.png
data/human_segmentation_kaggle/images/ds12_pexels-photo-885207.png,data/human_segmentation_kaggle/masks/ds12_pexels-photo-885207.png
data/human_segmentation_kaggle/images/ds10_pexels-photo-883090.png,data/human_segmentation_kaggle/masks/ds10_pexels-photo-883090.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-262236.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-262236.png
data/human_segmentation_kaggle/images/ds10_pexels-photo-835971.png,data/human_segmentation_kaggle/masks/ds10_pexels-photo-835971.png
data/human_segmentation_kaggle/images/ds6_girl-model-pretty-portrait-70845.png,data/human_segmentation_kaggle/masks/ds6_girl-model-pretty-portrait-70845.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-249757.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-249757.png
data/human_segmentation_kaggle/images/ds1_person-couple-love-romantic.png,data/human_segmentation_kaggle/masks/ds1_person-couple-love-romantic.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-718899.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-718899.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-433411.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-433411.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-784374.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-784374.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-206377.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-206377.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-545069.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-545069.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-763214.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-763214.png
data/human_segmentation_kaggle/images/ds2_marilyn-monroe-woman-actress-pretty-53453.png,data/human_segmentation_kaggle/masks/ds2_marilyn-monroe-woman-actress-pretty-53453.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-761115.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-761115.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-392748.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-392748.png
data/human_segmentation_kaggle/images/ds9_pexels-photo-863944.png,data/human_segmentation_kaggle/masks/ds9_pexels-photo-863944.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-698875.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-698875.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-800703.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-800703.png
data/human_segmentation_kaggle/images/ds11_pexels-photo-858120.png,data/human_segmentation_kaggle/masks/ds11_pexels-photo-858120.png
data/human_segmentation_kaggle/images/ds8_woman-female-lake-water.png,data/human_segmentation_kaggle/masks/ds8_woman-female-lake-water.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-851956_RbwPPcKM22.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-851956_RbwPPcKM22.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-776431.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-776431.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-621823.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-621823.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-667247.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-667247.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-404962.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-404962.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-88479.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-88479.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-532301.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-532301.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-590479.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-590479.png
data/human_segmentation_kaggle/images/ds7_pexels-photo-720276.png,data/human_segmentation_kaggle/masks/ds7_pexels-photo-720276.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-219550.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-219550.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-610738.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-610738.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-156160_99iujaI499.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-156160_99iujaI499.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-616384.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-616384.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-573273.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-573273.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-209857.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-209857.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-247123.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-247123.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-325110.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-325110.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-428376_9zWJqx4SUs.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-428376_9zWJqx4SUs.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-317155.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-317155.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-97218.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-97218.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-449977.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-449977.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-326546.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-326546.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-206363.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-206363.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-373975.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-373975.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-789703.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-789703.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-548324.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-548324.png
data/human_segmentation_kaggle/images/ds11_pexels-photo-860511.png,data/human_segmentation_kaggle/masks/ds11_pexels-photo-860511.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-792328.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-792328.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-462445.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-462445.png
data/human_segmentation_kaggle/images/ds7_pexels-photo-842944.png,data/human_segmentation_kaggle/masks/ds7_pexels-photo-842944.png
data/human_segmentation_kaggle/images/ds11_people-portrait-child-poverty-141651.png,data/human_segmentation_kaggle/masks/ds11_people-portrait-child-poverty-141651.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-700535.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-700535.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-235509.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-235509.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-305269_Nj7WuMz6pD.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-305269_Nj7WuMz6pD.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-156955.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-156955.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-775411.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-775411.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-748876.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-748876.png
data/human_segmentation_kaggle/images/ds1_pexels-photo-175697.png,data/human_segmentation_kaggle/masks/ds1_pexels-photo-175697.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-105883_SNKD6H0qjl.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-105883_SNKD6H0qjl.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-784519.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-784519.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-311023.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-311023.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-675927.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-675927.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-760641.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-760641.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-802933.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-802933.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-801828.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-801828.png
data/human_segmentation_kaggle/images/ds5_pexels-photo-247298.png,data/human_segmentation_kaggle/masks/ds5_pexels-photo-247298.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-610523.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-610523.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-218721.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-218721.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-396159.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-396159.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-270968.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-270968.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-206436.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-206436.png
data/human_segmentation_kaggle/images/ds2_fashion-man-person-shorts.png,data/human_segmentation_kaggle/masks/ds2_fashion-man-person-shorts.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-437747.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-437747.png
data/human_segmentation_kaggle/images/ds6_model-woman-person-female-57725.png,data/human_segmentation_kaggle/masks/ds6_model-woman-person-female-57725.png
data/human_segmentation_kaggle/images/ds1_pexels-photo-569163.png,data/human_segmentation_kaggle/masks/ds1_pexels-photo-569163.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-267778.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-267778.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-573242.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-573242.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-219582.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-219582.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-247366.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-247366.png
data/human_segmentation_kaggle/images/ds8_kickboxer-girl-moscow-thai-161017.png,data/human_segmentation_kaggle/masks/ds8_kickboxer-girl-moscow-thai-161017.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-704582_207XUOPcOv.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-704582_207XUOPcOv.png
data/human_segmentation_kaggle/images/ds9_pexels-photo-863974.png,data/human_segmentation_kaggle/masks/ds9_pexels-photo-863974.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-209234.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-209234.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-326102.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-326102.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-442535.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-442535.png
data/human_segmentation_kaggle/images/ds5_pexels-photo-433019.png,data/human_segmentation_kaggle/masks/ds5_pexels-photo-433019.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-428336.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-428336.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-634186_O2sDuaUHNy.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-634186_O2sDuaUHNy.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-833169.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-833169.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-219604.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-219604.png
